"","id","title","author","year","total_weeks","first_week","debut_rank","best_rank"
"1862",2673,"LET ME CALL YOU SWEETHEART","Mary Higgins Clark",1995,15,1995-05-14,15,2
"1863",2674,"LET NO MAN WRITE MY EPITAPH","Willard Motley",1958,1,1958-09-07,1,16
"1864",2675,"LETHAL","Sandra Brown",2011,4,2011-10-09,11,2
"1865",2676,"LETHAL LEGACY","Linda Fairstein",2009,1,2009-03-08,12,15
"1866",2677,"LETHAL SEDUCTION","Jackie Collins",2000,3,2000-07-30,1,7
"1867",2678,"LETHAL WHITE","Robert Galbraith",2018,4,2018-10-07,15,1
"1868",2679,"LETTER FROM PEKING","Pearl S. Buck",1957,18,1957-07-28,13,2
"1869",268,"A VERY STRANGE TRIP","L. Ron Hubbard and Dave Wolverton",1999,2,1999-07-18,12,7
"1870",2680,"LETTING GO","Philip Roth",1962,11,1962-07-08,13,9
"1871",2681,"LEVERAGE IN DEATH","J.D. Robb",2018,4,2018-09-23,1,1
"1872",2682,"LIANA","Martha Gellhorn",1944,1,1944-02-13,4,4
"1873",2683,"LIAR LIAR","James Patterson and Candice Fox",2019,5,2019-02-03,1,2
"1874",2684,"LIAR'S GAME","Eric Jerome Dickey",2000,5,2000-07-16,5,10
"1875",2685,"LIBERTY","Stephen Coonts",2003,2,2003-02-23,12,7
"1876",2686,"LIBRA","Don DeLillo",1988,5,1988-08-14,14,9
"1877",2687,"LICENSE RENEWED","John Gardner",1981,13,1981-05-24,4,9
"1878",2688,"LIE BY MOONLIGHT","Amanda Quick",2005,1,2005-06-26,4,16
"1879",2689,"LIE DOWN IN DARKNESS","William Styron",1951,10,1951-09-30,10,7
"1880",269,"A WALK ALONG THE BEACH","Debbie Macomber",2020,2,2020-08-02,3,10
"1881",2690,"LIE DOWN WITH LIONS","Ken Follett",1986,24,1986-02-02,8,1
"1882",2691,"LIEUTENANT HORNBLOWER","C.S. Forester",1952,13,1952-04-20,8,5
"1883",2692,"LIFE AFTER LIFE","Kate Atkinson",2013,8,2013-04-21,5,3
"1884",2693,"LIFE AT HAPPY KNOLL","John P. Marquand",1957,13,1957-07-07,13,6
"1885",2694,"LIFE DEBT: AFTERMATH","Chuck Wendig",2016,1,2016-07-31,13,9
"1886",2695,"LIFE EXPECTANCY","Dean Koontz",2004,5,2004-12-26,10,4
"1887",2696,"LIFE ITS OWNSELF","Dan Jenkins",1984,15,1984-11-18,8,7
"1888",2697,"LIFE OF PI","Yann Martel",2002,12,2002-12-29,6,10
"1889",2698,"LIFE SENTENCES","Elizabeth Forsythe Hailey",1982,13,1982-11-07,3,11
"1890",2699,"LIFE SENTENCES","Elizabeth Forsythe Halley",1983,1,1983-03-27,3,12
"1891",27,"1ST CASE","James Patterson and Chris Tebbetts",2020,5,2020-08-16,10,3
"1892",270,"A WALK ON THE WILD SIDE","Nelson Algren",1956,15,1956-06-10,12,8
"1893",2700,"LIFE WITH FATHER","Clarence Day",1935,1,1935-08-12,6,6
"1894",2701,"LIFE, THE UNIVERSE AND EVERYTHING","Douglas Adams",1982,21,1982-10-31,10,7
"1895",2702,"LIFEGUARD","James Patterson and Andrew Gross",2005,10,2005-07-31,4,1
"1896",2703,"LIGHT FROM HEAVEN","Jan Karon",2005,8,2005-11-27,1,2
"1897",2704,"LIGHT IN SHADOW","Jayne Ann Krentz",2003,5,2003-01-19,14,6
"1898",2705,"LIGHT IN THE SKY","Agatha Young",1948,1,1948-08-29,1,14
"1899",2706,"LIGHT OF THE WORLD","James Lee Burke",2013,3,2013-08-11,12,5
"1900",2707,"LIGHT ON SNOW","Anita Shreve",2004,6,2004-10-31,14,8
"1901",2708,"LIGHTNING","Danielle Steel",1995,11,1995-07-30,12,3
"1902",2709,"LIGHTNING","Dean R. Koontz",1988,11,1988-01-24,10,6
"1903",271,"A WALK TO REMEMBER","Nicholas Sparks",1999,22,1999-10-24,7,4
"1904",2710,"LIGHTSHIP","Archie Binns",1934,3,1934-09-10,6,3
"1905",2711,"LIKE A MIGHTY ARMY","David Weber",2014,1,2014-03-09,9,5
"1906",2712,"LIKE WATER FOR CHOCOLATE","Laura Esquivel",1993,61,1993-04-18,13,3
"1907",2713,"LILA","Marilynne Robinson",2014,7,2014-10-26,14,4
"1908",2714,"LILA","Robert M. Pirsig",1991,7,1991-11-17,15,10
"1909",2715,"LILAC GIRLS","Martha Hall Kelly",2016,4,2016-04-24,8,13
"1910",2716,"LILITH","J.R. Salamanca",1961,1,1961-09-17,13,12
"1911",2717,"LILY WHITE","Susan Isaacs",1996,10,1996-07-21,8,8
"1912",2718,"LINCOLN","Gore Vidal",1984,33,1984-06-24,1,2
"1913",2719,"LINCOLN IN THE BARDO","George Saunders",2017,8,2017-03-05,10,1
"1914",272,"A WALLFLOWER CHRISTMAS","Lisa Kleypas",2008,1,2008-11-02,1,9
"1915",2720,"LINE OF FIRE","W. E. B. Griffin",1992,8,1992-01-26,11,3
"1916",2721,"LIONHEART","Sharon Kay Penman",2011,1,2011-10-23,7,12
"1917",2722,"LIPSTICK JUNGLE","Candace Bushnell",2005,4,2005-09-25,7,6
"1918",2723,"LISEY'S STORY","Stephen King",2006,7,2006-11-12,6,1
"1919",2724,"LISEY’S STORY","Stephen King",2007,2,2007-01-07,10,8
"1920",2725,"LITTLE BOY LOST","Marghanita Laski",1950,3,1950-01-22,1,15
"1921",2726,"LITTLE CHILDREN","Tom Perrotta",2004,2,2004-04-04,6,13
"1922",2727,"LITTLE EARTHQUAKES","Jennifer Weiner",2004,3,2004-10-03,15,7
"1923",2728,"LITTLE FIRES EVERYWHERE","Celeste Ng",2017,48,2017-10-01,12,4
"1924",2729,"LITTLE GIRL LOST","Temple Bailey",1932,1,1932-08-01,3,3
"1925",273,"A WANTED MAN","Lee Child",2012,6,2012-09-30,15,1
"1926",2730,"LITTLE GREEN","Walter Mosley",2013,1,2013-06-02,4,15
"1927",2731,"LITTLE MAN, WHAT NOW?","Hans Fallada",1933,9,1933-06-12,1,1
"1928",2732,"LITTLE ME","Patrick Dennis",1961,25,1961-11-05,1,4
"1929",2733,"LITTLE ORVIE","Booth Tarkington",1934,1,1934-12-24,7,7
"1930",2734,"LITTLE SCARLET","Walter Mosley",2004,2,2004-07-25,8,15
"1931",2735,"LIVE BY NIGHT","Dennis Lehane",2012,2,2012-10-21,6,8
"1932",2736,"LIVE FROM GOLGOTHA","Gore Vidal",1992,2,1992-10-04,13,12
"1933",2737,"LIVE TO SEE TOMORROW","Iris Johansen",2014,1,2014-05-18,3,11
"1934",2738,"LIVE TO TELL","Lisa Gardner",2010,2,2010-08-01,10,10
"1935",2739,"LIVE WIRE","Harlan Coben",2011,4,2011-04-10,14,1
"1936",274,"A WEDDING IN DECEMBER","Anita Shreve",2005,5,2005-10-30,6,5
"1937",2740,"LOADS OF LOVE","Anne Parrish",1932,3,1932-02-22,2,2
"1938",2741,"LOCAL ANESTHETIC","Gunter Grass",1970,2,1970-05-10,12,9
"1939",2742,"LOCK EVERY DOOR","Riley Sager",2019,1,2019-07-21,6,9
"1940",2743,"LOCKED ON","Tom Clancy with Mark Greaney",2012,7,2012-01-01,14,2
"1941",2744,"LOITERING WITH INTENT","Stuart Woods",2009,4,2009-05-10,6,3
"1942",2745,"LOLITA","Vladimir Nabokov",1958,54,1958-08-31,13,1
"1943",2746,"LONDON","Edward Rutherfurd",1997,18,1997-06-08,9,5
"1944",2747,"LONDON BRIDGES","James Patterson",2004,11,2004-11-28,5,1
"1945",2748,"LONDON FIELDS","Martin Amis",1990,1,1990-04-08,7,12
"1946",2749,"LONDON MATCH","Len Deighton",1985,10,1985-12-15,3,9
"1947",275,"A WEEK IN WINTER","Maeve Binchy",2013,9,2013-03-03,14,1
"1948",2750,"LONE EAGLE","Danielle Steel",2001,8,2001-04-29,13,2
"1949",2751,"LONE WOLF","Jodi Picoult",2012,7,2012-03-18,1,1
"1950",2752,"LONELY PARADE","Fannie Hurst",1942,1,1942-01-19,5,5
"1951",2753,"LONESOME DOVE","Larry McMurtry",1985,24,1985-06-30,8,4
"1952",2754,"LONG BRIGHT RIVER","Liz Moore",2020,4,2020-01-26,2,6
"1953",2755,"LONG LOST","Harlan Coben",2009,5,2009-04-19,3,1
"1954",2756,"LONG RANGE","C.J. Box",2020,4,2020-03-22,9,2
"1955",2757,"LONG REMEMBER","MacKinlay Kantor",1934,5,1934-04-16,3,3
"1956",2758,"LONG ROAD TO MERCY","David Baldacci",2018,11,2018-12-02,8,2
"1957",2759,"LONG THE IMPERIAL WAY","Hanama Tasaki",1950,1,1950-09-10,1,14
"1958",276,"A WIDOW FOR ONE YEAR","John Irving",1998,20,1998-05-17,13,1
"1959",2760,"LONG TIME GONE","J. A. Jance",2005,2,2005-08-14,13,10
"1960",2761,"LONG TIME NO SEE","Susan Isaacs",2001,4,2001-09-23,8,9
"1961",2762,"LONGSHOT","Dick Francis",1990,12,1990-10-28,6,3
"1962",2763,"LOOK AGAIN","Lisa Scottoline",2009,3,2009-05-03,4,2
"1963",2764,"LOOK ALIVE TWENTY-FIVE","Janet Evanovich",2018,7,2018-12-02,7,1
"1964",2765,"LOOK DOWN IN MERCY","Walter Baxter",1952,2,1952-04-27,16,14
"1965",2766,"LOOK FOR ME","Lisa Gardner",2018,4,2018-02-25,7,5
"1966",2767,"LOOK TO THE MOUNTAIN","Legrand Cannon",1942,5,1942-11-09,4,4
"1967",2768,"LOOKING BACK","Belva Plain",2001,1,2001-05-13,11,15
"1968",2769,"LOOKING FOR MR. GOODBAR","Judith Rossner",1975,36,1975-06-22,1,1
"1969",277,"A WINTER DREAM","Richard Paul Evans",2012,3,2012-11-18,5,6
"1970",2770,"LOON LAKE","E.L. Doctorow",1980,25,1980-10-05,1,4
"1971",2771,"LORD GRIZZLY","Frederick Manfred",1954,6,1954-11-28,16,15
"1972",2772,"LORD HORNBLOWER","C.S. Forester",1946,6,1946-10-20,7,5
"1973",2773,"LORD JOHN AND THE BROTHERHOOD OF THE BLADE","Diana Gabaldon",2007,2,2007-09-16,9,8
"1974",2774,"LORD JOHN AND THE PRIVATE MATTER","Diana Gabaldon",2003,4,2003-10-19,1,8
"1975",2775,"LORD OF CHAOS","Robert Jordan",1994,6,1994-10-30,5,4
"1976",2776,"LORD OF MOUNTAINS","S. M. Stirling",2012,1,2012-09-23,11,13
"1977",2777,"LORD OF THE DANCE","Andrew M. Greeley",1984,12,1984-03-11,4,6
"1978",2778,"LORD OF THE SILENT","Elizabeth Peters",2001,3,2001-05-20,7,10
"1979",2779,"LORD VANITY","Samuel Shellabarger",1953,30,1953-11-08,12,1
"1980",278,"A WOMAN CALLED FANCY","Frank Yerby",1951,22,1951-05-27,11,4
"1981",2780,"LORDS OF THE NORTH","Bernard Cornwell",2007,1,2007-02-11,1,15
"1982",2781,"LORENA","Frank G. Slaughter",1959,4,1959-08-30,1,11
"1983",2782,"LOS ALAMOS","Joseph Kanon",1997,2,1997-06-29,11,14
"1984",2783,"LOSING BATTLES","Eudura Welty",1970,14,1970-05-10,8,4
"1985",2784,"LOST","James Patterson and James O. Born",2020,5,2020-02-02,13,2
"1986",2785,"LOST AND FOUND","Danielle Steel",2019,4,2019-07-14,1,4
"1987",2786,"LOST AND FOUND","Jayne Ann Krentz",2001,3,2001-02-04,11,5
"1988",2787,"LOST AND WANTED","Nell Freudenberger",2019,1,2019-04-28,5,14
"1989",2788,"LOST CITY","Clive Cussler with Paul Kemprecos",2004,6,2004-08-15,11,2
"1990",2789,"LOST DECEMBER","Richard Paul Evans",2011,3,2011-11-20,2,5
"1991",279,"A WOMAN IS NO MAN","Etaf Rum",2019,1,2019-05-19,12,8
"1992",2790,"LOST EMPIRE","Clive Cussler with Grant Blackwood",2010,4,2010-09-19,2,4
"1993",2791,"LOST HORIZON","James Hilton",1934,23,1934-10-22,5,1
"1994",2792,"LOST LAKE","Sarah Addison Allen",2014,2,2014-02-09,9,5
"1995",2793,"LOST LAYSEN","Margaret Mitchell. Edited by Debra Freer",1996,2,1996-05-26,10,9
"1996",2794,"LOST LIGHT","Michael Connelly",2003,6,2003-04-20,11,3
"1997",2795,"LOST ROSES","Martha Hall Kelly",2019,7,2019-04-28,10,3
"1998",2796,"LOST SOULS","Lisa Jackson",2008,1,2008-04-13,7,13
"1999",2797,"LOTHAIRE","Kresley Cole",2012,1,2012-01-29,5,9
"2000",2798,"LOVE","Toni Morrison",2003,4,2003-11-16,5,11
"2001",2799,"LOVE & DESIRE & HATE","Joan Collins",1991,1,1991-04-07,2,17
"2002",28,"1ST TO DIE","James Patterson",2001,13,2001-03-25,9,1
"2003",280,"A WOMAN OF SUBSTANCE","Barbara Taylor Bradford",1979,7,1979-08-19,5,10
"2004",2800,"LOVE AMONG THE RUINS","Angela Mackail Thirkell",1948,1,1948-11-28,2,14
"2005",2801,"LOVE AND MONEY","Noel Clad",1959,1,1959-07-05,15,14
"2006",2802,"LOVE AND RUIN","Paula McLain",2018,1,2018-05-27,8,14
"2007",2803,"LOVE AND WAR","John Jakes",1984,21,1984-10-21,15,2
"2008",2804,"LOVE FOR LYDIA","H.E. Bates",1953,3,1953-02-08,12,12
"2009",2805,"LOVE IN A COLD CLIMATE","Nancy Mitford",1949,5,1949-07-31,5,11
"2010",2806,"LOVE IN A NUTSHELL","Janet Evanovich and Dorien Kelly",2012,3,2012-01-22,13,2
"2011",2807,"LOVE IN ANOTHER TOWN","Barbara Taylor Bradford",1995,5,1995-10-29,1,6
"2012",2808,"LOVE IN THE RUINS","Walker Percy",1971,7,1971-06-06,12,8
"2013",2809,"LOVE IN THE TIME OF CHOLERA","Gabriel Garcia Marquez",1988,39,1988-04-24,5,2
"2014",281,"A WORLD OF LOVE","Elizabeth Bowen",1955,5,1955-02-06,12,10
"2015",2810,"LOVE IS A BRIDGE","Charles Bracelen Flood",1953,23,1953-10-25,15,9
"2016",2811,"LOVE IS ETERNAL","Irving Stone",1954,39,1954-09-05,16,1
"2017",2812,"LOVE LETTERS","Debbie Macomber",2014,2,2014-08-31,13,2
"2018",2813,"LOVE ME","Garrison Keillor",2003,4,2003-09-07,1,11
"2019",2814,"LOVE ME FOREVER","Johanna Lindsey",1995,4,1995-11-12,1,7
"2020",2815,"LOVE POEMS FOR MARRIED PEOPLE","John Kenney",2019,2,2019-03-03,5,9
"2021",2816,"LOVE STORY","Erich Segal",1970,62,1970-03-01,7,1
"2022",2817,"LOVE STORY","Karen Kingsbury",2017,1,2017-06-25,3,5
"2023",2818,"LOVE THE ONE YOU’RE WITH","Emily Giffin",2008,14,2008-06-01,1,2
"2024",2819,"LOVE YOU MORE","Lisa Gardner",2011,2,2011-03-27,3,5
"2025",282,"A WORLD OF PROFIT","Louis Auchincloss",1968,13,1968-12-29,6,6
"2026",2820,"LOVE, DEATH AND THE LADIES' DRILL TEAM","Jessamyn West",1956,1,1956-01-08,16,16
"2027",2821,"LOVE, DISHONOR, MARRY, DIE, CHERISH, PERISH","David Rakoff",2013,2,2013-08-04,5,14
"2028",2822,"LOVER AT LAST","J. R. Ward",2013,2,2013-04-14,2,1
"2029",2823,"LOVER AVENGED","J. R. Ward",2009,3,2009-05-17,5,2
"2030",2824,"LOVER MINE","J. R. Ward",2010,5,2010-05-16,2,2
"2031",2825,"LOVER REBORN","J. R. Ward",2012,2,2012-04-15,1,1
"2032",2826,"LOVER REBORN","J.R. Ward",2012,1,2012-04-29,14,13
"2033",2827,"LOVER UNLEASHED","J. R. Ward",2011,3,2011-04-17,15,2
"2034",2828,"LOVER'S POINT","C.Y. Lee",1958,3,1958-05-18,14,13
"2035",2829,"LOVERS","Judith Krantz",1994,7,1994-04-17,3,6
"2036",283,"A WORLD TO WIN","Upton Sinclair",1946,10,1946-06-16,3,5
"2037",2830,"LOVERS & PLAYERS","Jackie Collins",2006,5,2006-02-26,3,6
"2038",2831,"LOVERS AND TYRANTS","Francine du Plessix Gray",1976,2,1976-11-28,1,10
"2039",2832,"LOVERS AT THE CHAMELEON CLUB , PARIS 1932","Francine Prose",2014,1,2014-05-11,5,14
"2040",2833,"LOVES MUSIC, LOVES TO DANCE","Mary Higgins Clark",1991,22,1991-05-12,2,1
"2041",2834,"LOVING","Henry Green",1949,10,1949-11-06,2,6
"2042",2835,"LOVING FRANK","Nancy Horan",2007,5,2007-09-02,6,5
"2043",2836,"LOW COUNTRY","Anne Rivers Siddons",1998,9,1998-07-19,9,6
"2044",2837,"LOW PRESSURE","Sandra Brown",2012,4,2012-10-07,5,5
"2045",2838,"LOWCOUNTRY SUMMER","Dorothea Benton Frank",2010,2,2010-07-04,9,9
"2046",2839,"LUCIA, LUCIA","Adriana Trigiani",2003,4,2003-07-27,2,9
"2047",284,"A WREATH FOR THE ENEMY","Pamela Frankau",1954,8,1954-07-18,12,8
"2048",2840,"LUCIANO'S LUCK","Jack Higgins",1981,9,1981-08-30,4,8
"2049",2841,"LUCID INTERVALS","Stuart Woods",2010,2,2010-05-09,6,5
"2050",2842,"LUCIFER WITH A BOOK","John Horne Burns",1949,8,1949-04-17,2,9
"2051",2843,"LUCINDA BRAYFORD","Martin Boyd",1948,8,1948-03-21,1,6
"2052",2844,"LUCKIEST GIRL ALIVE","Jessica Knoll",2015,16,2015-05-31,1,7
"2053",2845,"LUCKY","Jackie Collins",1985,23,1985-08-25,1,1
"2054",2846,"LUCKY US","Amy Bloom",2014,1,2014-08-17,10,16
"2055",2847,"LUCKY YOU","Carl Hiaasen",1997,7,1997-11-16,9,6
"2056",2848,"LUCY CARMICHAEL","Margaret Kennedy",1951,6,1951-08-26,12,9
"2057",2849,"LUCY CROWN","Irwin Shaw",1956,18,1956-04-08,12,3
"2058",285,"A. HALL & CO.","Joseph C. Lincoln",1938,1,1938-08-22,5,5
"2059",2850,"LUCY GAYHEART","Willa Cather",1935,11,1935-08-12,1,1
"2060",2851,"LULLABY","Chuck Palahniuk",2002,3,2002-10-06,2,7
"2061",2852,"LUNAR PARK","Brett Easton Ellis",2005,1,2005-09-04,14,13
"2062",2853,"LUSH LIFE","Richard Price",2008,4,2008-03-23,14,6
"2063",2854,"LUST FOR LIFE","Irving Stone",1934,11,1934-10-08,2,2
"2064",2855,"LUSTER","Raven Leilani",2020,2,2020-08-23,3,12
"2065",2856,"LUSTRE IN THE SKY","R.G. Waldeck",1946,1,1946-06-16,6,15
"2066",2857,"LYDIA BAILEY","Kenneth Roberts",1947,29,1947-01-19,1,1
"2067",2858,"MACBETH","Jo Nesbo",2018,1,2018-04-29,11,15
"2068",2859,"MACHINE DREAMS","Jayne Anne Phillips",1984,3,1984-07-29,9,13
"2069",286,"ABIDE WITH ME","E. Lynn Harris",1999,8,1999-04-04,8,6
"2070",2860,"MACHINES LIKE ME","Ian McEwan",2019,1,2019-05-12,15,10
"2071",2861,"MAD RIVER","John Sandford",2012,4,2012-10-21,16,2
"2072",2862,"MADAME CASTEL'S LODGER","Frances Parkinson Keyes",1963,4,1963-01-06,15,7
"2073",2863,"MADAME SOLARIO","Anonymous aka Gladys Huntington",1956,3,1956-09-16,14,10
"2074",2864,"MADDADDAM","Margaret Atwood",2013,2,2013-09-22,14,8
"2075",2865,"MAESTRA","L. S. Hilton",2016,1,2016-05-08,9,14
"2076",2866,"MAGGIE-NOW","Betty Smith",1958,15,1958-03-02,16,7
"2077",2867,"MAGIC","Danielle Steel",2016,4,2016-07-24,4,1
"2078",2868,"MAGIC BREAKS","Ilona Andrews",2014,1,2014-08-17,7,13
"2079",2869,"MAGIC HOUR","Susan Isaacs",1991,11,1991-02-10,14,4
"2080",287,"ABOVE SUSPICION","Helen McInnes",1941,15,1941-07-21,6,3
"2081",2870,"MAGIC KINGDOM FOR SALE: Sold","! by Terry Brooks",1986,2,1986-05-11,7,12
"2082",2871,"MAGIC LESSONS","Alice Hoffman",2020,1,2020-10-25,5,6
"2083",2872,"MAGIC SHIFTS","Ilona Andrews",2015,1,2015-08-23,9,16
"2084",2873,"MAGIC TRIUMPHS","Ilona Andrews",2018,1,2018-09-16,12,11
"2085",2874,"MAGNIFICENT DESTINY","Paul I. Wellman",1962,18,1962-08-26,14,11
"2086",2875,"MAGNOLIA STREET","Louis Golding",1932,7,1932-03-28,2,1
"2087",2876,"MAGNUS MERRIMAN","Eric Linklater",1934,3,1934-03-26,4,4
"2088",2877,"MAGPIE MURDERS","Anthony Horowitz",2017,2,2017-06-25,13,15
"2089",2878,"MAID IN WAITING","John Galsworthy",1931,9,1931-11-16,1,1
"2090",2879,"MAIN LINE","Livingston Biddle",1950,3,1950-06-04,3,13
"2091",288,"ABRAHAM LINCOLN: VAMPIRE HUNTER","Seth Grahame-Smith",2010,7,2010-03-21,6,4
"2092",2880,"MAINE","J. Courtney Sullivan",2011,5,2011-07-10,5,7
"2093",2881,"MAJESTIC","Whitley Strieber",1989,2,1989-10-08,11,14
"2094",2882,"MAJOR PETTIGREW’S LAST STAND","Helen Simonson",2010,1,2010-03-28,1,14
"2095",2883,"MAKE ME","Lee Child",2015,7,2015-09-27,12,1
"2096",2884,"MAKE SOMETHING UP","Chuck Palahniuk",2015,1,2015-06-14,11,8
"2097",2885,"MAKING MONEY","Terry Pratchett",2007,2,2007-10-07,5,4
"2098",2886,"MALAYSIA","Henri Fauconnier",1931,1,1931-12-14,3,3
"2099",2887,"MALICE","Danielle Steel",1996,12,1996-04-28,12,2
"2100",2888,"MALICE","Lisa Jackson",2009,2,2009-04-19,10,8
"2101",2889,"MAMA DEAREST","E. Lynn Harris",2009,1,2009-10-11,3,15
"2102",289,"ABSALOM, ABSALOM","William Faulkner",1936,1,1936-11-09,8,8
"2103",2890,"MAMISTA","Len Deighton",1991,1,1991-08-18,6,15
"2104",2891,"MAN OVERBOARD","J. A. Jance",2017,1,2017-04-09,15,10
"2105",2892,"MAN, WOMAN AND CHILD","Erich Segal",1980,5,1980-06-29,6,10
"2106",2893,"MANCHU","Robert Elegant",1980,10,1980-11-30,9,11
"2107",2894,"MANDINGO","Kyle Onstott",1957,4,1957-04-21,15,15
"2108",2895,"MANGROVE LIGHTNING","Randy Wayne White",2017,2,2017-04-09,13,8
"2109",2896,"MANHATTAN","Neal Travis",1979,6,1979-04-01,2,11
"2110",2897,"MANHATTAN BEACH","Jennifer Egan",2017,7,2017-10-22,5,3
"2111",2898,"MANILA GALLEON","F. Van Wyck Mason",1961,12,1961-03-26,16,10
"2112",2899,"MANITOU CANYON","William Kent Krueger",2016,1,2016-09-25,3,11
"2113",29,"2010: ODYSSEY TWO","Arthur C. Clarke",1982,24,1982-11-14,1,2
"2114",290,"ABSOLUTE FEAR","Lisa Jackson",2007,3,2007-04-15,11,6
"2115",2900,"MANUSCRIPT FOUND IN ACCRA","Paulo Coelho",2013,3,2013-04-21,4,2
"2116",2901,"MAP OF THE HEART","Susan Wiggs",2017,1,2017-09-10,7,15
"2117",2902,"MARAUDER","Clive Cussler and Boyd Morrison",2020,2,2020-11-29,2,7
"2118",2903,"MARCO POLO, IF YOU CAN","William F. Buckley Jr",1982,14,1982-01-31,3,2
"2119",2904,"MARION ALIVE","Vicki Baum",1942,1,1942-03-16,6,6
"2120",2905,"MARJORIE MORNINGSTAR","Herman Wouk",1955,37,1955-09-18,6,1
"2121",2906,"MARKER","Robin Cook",2005,2,2005-06-12,13,9
"2122",2907,"MARLFOX","Brian Jacques",1999,1,1999-02-07,5,14
"2123",2908,"MARRIAGE IS A PRIVATE AFFAIR","Judith Kelly",1941,12,1941-09-01,6,4
"2124",2909,"MARRIAGE MOST SCANDALOUS","Johanna Lindsey",2005,1,2005-07-03,1,12
"2125",291,"ABSOLUTE FRIENDS","John le Carre",2004,4,2004-02-15,12,7
"2126",2910,"MARRIED LOVERS","Jackie Collins",2008,2,2008-06-29,8,9
"2127",2911,"MARRY ME","John Updike",1976,6,1976-11-28,10,7
"2128",2912,"MARY","Sholem Asch",1949,30,1949-10-23,2,2
"2129",2913,"MARY ANNE","Daphne du Maurier",1954,34,1954-06-20,11,1
"2130",2914,"MARY PETERS","Mary Ellen Chase",1934,8,1934-10-08,4,2
"2131",2915,"MARY WAKEFIELD","Mazo De la Roche",1949,10,1949-01-30,1,7
"2132",2916,"MARY'S NECK","Booth Tarkington",1932,9,1932-02-08,2,1
"2133",2917,"MARY, MARY","James Patterson",2005,15,2005-12-04,15,1
"2134",2918,"MASKED PREY","John Sandford",2020,4,2020-05-03,4,2
"2135",2919,"MASON & DIXON","Thomas Pynchon",1997,8,1997-05-18,13,4
"2136",292,"ABSOLUTE FRIENDS","John le Carré",2004,5,2004-02-01,8,3
"2137",2920,"MASQUERADE","Janet Dailey",1990,10,1990-04-08,6,4
"2138",2921,"MASQUERADE","Kit Williams",1981,43,1981-01-04,7,2
"2139",2922,"MASTER OF THE GAME","Sidney Sheldon",1982,38,1982-09-05,5,1
"2140",2923,"MASTER OF THIS VESSEL","Gwyn Griffin",1961,2,1961-09-03,12,11
"2141",2924,"MATADOR","Barnaby Conrad",1952,21,1952-07-13,9,3
"2142",2925,"MATCH ME IF YOU CAN","Susan Elizabeth Phillips",2005,3,2005-08-28,8,7
"2143",2926,"MATTERHORN","Karl Marlantes",2010,8,2010-04-11,9,7
"2144",2927,"MATTERS OF THE HEART","Danielle Steel",2009,2,2009-06-21,8,5
"2145",2928,"MAURICE","E.M. Forster",1971,2,1971-10-31,10,9
"2146",2929,"MAUS II","Art Spiegelman",1991,3,1991-12-08,15,13
"2147",293,"ABSOLUTE POWER","David Baldacci",1996,17,1996-02-11,7,2
"2148",2930,"MAX","Howard Fast",1982,12,1982-10-03,1,8
"2149",2931,"MAXIMUM BOB","Elmore Leonard",1991,8,1991-08-04,3,3
"2150",2932,"MAY FLAVIN","Myron Brinig",1938,2,1938-07-04,5,5
"2151",2933,"MAY THERE BE A ROAD","Louis L'Amour",2001,2,2001-06-24,12,11
"2152",2934,"MAYA'S NOTEBOOK","Isabel Allende",2013,1,2013-05-12,3,15
"2153",2935,"MAYBE THIS TIME","Jennifer Crusie",2010,1,2010-09-19,14,16
"2154",2936,"MAZE","Larry Collins.",1989,2,1989-07-09,7,14
"2155",2937,"MCNALLY'S CAPER","Lawrence Sanders",1994,7,1994-02-20,7,11
"2156",2938,"MCNALLY'S DILEMMA","Lawrence Sanders",1999,4,1999-07-25,12,11
"2157",2939,"MCNALLY'S GAMBLE","Lawrence Sanders",1997,5,1997-04-20,1,6
"2158",294,"ABUSE OF POWER","Michael Savage",2011,2,2011-10-02,13,4
"2159",2940,"MCNALLY'S PUZZLE","Lawrence Sanders",1996,6,1996-03-17,3,6
"2160",2941,"MCNALLY'S RISK","Lawrence Sanders",1993,2,1993-03-21,4,13
"2161",2942,"MCNALLY'S TRIAL","Lawrence Sanders",1995,3,1995-03-26,10,12
"2162",2943,"ME & EMMA","Elizabeth Flock",2005,1,2005-03-13,2,14
"2163",2944,"MEAN STREAK","Sandra Brown",2014,3,2014-09-07,1,5
"2164",2945,"MEDDLING KIDS","Edgar Cantero",2017,1,2017-08-06,9,14
"2165",2946,"MEDUSA","Clive Cussler and Paul Kemprecos",2009,4,2009-06-21,5,2
"2166",2947,"MELANCHOLY BABY","Robert B. Parker",2004,1,2004-10-17,4,13
"2167",2948,"MELISSA","Taylor Caldwell",1948,17,1948-07-11,1,3
"2168",2949,"MELVILLE GOODWIN, USA","John Marquand",1951,23,1951-10-21,6,3
"2169",295,"ABYSS","Troy Denning",2009,2,2009-09-06,11,7
"2170",2950,"MEMNOCH THE DEVIL","Anne Rice",1995,15,1995-07-30,10,1
"2171",2951,"MEMOIRS AND MISINFORMATION","Jim Carrey and Dana Vachon",2020,1,2020-07-26,8,14
"2172",2952,"MEMOIRS OF A GEISHA","Arthur Golden",1997,62,1997-11-02,14,5
"2173",2953,"MEMOIRS OF HECATE COUNTY","Edmund Wilson",1946,15,1946-04-14,2,7
